ID,Living Area,Total Area,Above the Ground Area,Basement Area,Neighbors Living Area,Neighbors Total Area,Bedrooms,Bathrooms,Floors,Waterfront,View,Condition,Grade,Year Built,Year Renovated,Zipcode,Latitude,Longitude,Price
7016100570,293,669,174,119,192,702,4,2.5,1.0,0,0,4,7,1969,0,98034,47.7368,-122.18299999999999,7012500000.0
5379805120,68,685,68,0,139,935,2,1.0,1.0,0,0,4,6,1951,0,98188,47.4481,-122.27799999999999,3195000000.0
422049178,131,891,131,0,130,781,3,1.0,1.0,0,0,4,6,1954,0,98188,47.4232,-122.292,2208000000.0
3825310130,287,889,220,67,337,846,4,3.25,2.0,0,0,3,9,2004,0,98052,47.7058,-122.131,11265000000.0
2391600165,211,534,106,105,139,470,3,2.25,1.0,0,1,4,7,1985,0,98116,47.5641,-122.39299999999999,7125000000.0
3348401740,104,1624,104,0,157,748,2,1.5,1.0,0,0,3,6,1924,0,98178,47.5024,-122.271,2820000000.0
7613700950,262,696,228,34,269,464,5,3.0,2.0,0,0,3,9,1923,0,98105,47.6579,-122.277,18600000000.0
2011400583,250,928,125,125,229,990,3,2.5,1.0,0,3,4,7,1959,0,98198,47.397,-122.321,6030000000.0
2026049122,104,618,104,0,146,683,3,1.5,1.0,0,0,4,7,1937,0,98133,47.7321,-122.334,6375000000.0
9828702895,224,48,224,0,111,108,4,1.75,1.5,0,0,3,7,1900,0,98112,47.6209,-122.302,10500000000.0
2222059099,115,873,115,0,209,707,3,1.5,1.0,0,0,4,7,1966,0,98042,47.3727,-122.162,3225000000.0
7999950020,189,710,189,0,244,633,4,2.5,2.0,0,0,3,8,2011,0,98092,47.3296,-122.18,4799250000.0
8956200530,261,648,261,0,241,670,4,2.5,2.0,0,0,3,9,2013,0,98001,47.2958,-122.265,6855000000.0
2113700510,108,371,66,42,104,371,3,1.75,1.0,0,0,3,6,1943,2013,98106,47.5306,-122.354,4725000000.0
3378100100,143,665,107,36,143,666,4,1.5,1.0,0,0,3,7,1964,0,98055,47.455,-122.198,5175000000.0
7214700830,355,3251,197,158,255,3358,5,4.75,1.0,0,0,3,8,1976,0,98077,47.7597,-122.079,7200000000.0
1326059070,109,1537,109,0,258,4208,3,1.75,1.0,0,0,4,7,1967,0,98072,47.7426,-122.116,5850000000.0
4019500030,211,423,211,0,192,428,3,2.5,2.0,0,0,3,8,2010,0,98028,47.7733,-122.266,6750000000.0
6819100020,460,557,341,119,200,379,4,4.25,2.5,0,0,3,11,1909,2003,98109,47.6437,-122.35600000000001,21375000000.0
6123000090,95,763,95,0,135,879,3,1.5,1.0,0,0,4,7,1952,0,98148,47.4282,-122.331,4005000000.0
2629600016,200,691,120,80,156,691,2,1.0,1.0,0,0,4,6,1953,0,98115,47.6981,-122.286,9382500000.0
3904940200,281,861,281,0,219,709,4,3.25,2.0,0,0,5,8,1988,0,98029,47.5747,-122.014,9900000000.0
7852020080,248,474,248,0,248,603,3,3.25,2.0,0,2,3,9,2000,0,98065,47.5342,-121.866,8025000000.0
5078400160,408,1447,314,94,199,1323,5,4.5,2.0,0,0,3,11,2003,0,98004,47.6232,-122.20700000000001,27000000000.0
3629700020,207,130,171,36,207,130,3,3.0,2.5,0,0,3,8,2014,0,98027,47.5446,-122.01700000000001,9702000000.0
9301300270,295,256,208,87,224,256,3,3.0,2.0,0,2,3,11,2008,0,98109,47.6377,-122.34200000000001,19875000000.0
3904100065,118,900,59,59,151,1475,2,1.0,1.0,0,0,4,6,1919,0,98118,47.5341,-122.279,5100000000.0
2309000060,256,381,176,80,256,481,4,3.25,2.0,0,0,3,8,2014,0,98056,47.5286,-122.18700000000001,9615000000.0
3335000025,145,585,76,69,140,397,3,2.0,1.0,0,0,3,7,1953,2005,98118,47.5565,-122.275,7020000000.0
3342101937,321,501,262,59,175,501,5,4.0,2.0,0,0,3,10,2012,0,98056,47.5201,-122.204,14700000000.0
5101404563,182,592,91,91,137,592,3,1.75,1.0,0,0,4,7,1939,0,98115,47.6975,-122.316,8422500000.0
8026200080,175,980,93,82,179,677,4,1.75,1.0,0,0,5,7,1969,0,98056,47.5147,-122.193,5580000000.0
8106100085,482,2203,314,168,414,2113,5,4.5,2.0,0,2,3,11,1987,2000,98040,47.5846,-122.223,25537500000.0
1626069253,254,4248,254,0,193,4046,4,2.5,2.0,0,0,3,8,1995,0,98077,47.74,-122.04799999999999,7252500000.0
7558700030,686,2306,464,222,401,2287,6,6.0,2.0,1,4,4,12,1991,0,98040,47.5631,-122.21,79500000000.0
7972000010,105,894,105,0,140,894,3,1.75,1.0,0,0,4,7,1969,0,98023,47.2933,-122.37200000000001,2925000000.0
4136800205,69,608,69,0,105,696,2,2.0,1.5,0,2,3,7,1945,0,98178,47.4982,-122.221,3870000000.0
4239400740,108,309,108,0,101,309,3,1.0,2.0,0,0,4,6,1969,0,98092,47.3155,-122.182,2894250000.0
3630060150,193,243,193,0,163,257,3,2.5,2.0,0,0,3,8,2006,0,98029,47.5469,-121.99700000000001,8250000000.0
2125410210,200,606,146,54,181,898,3,2.25,2.0,0,0,4,7,1987,0,98034,47.7292,-122.212,6450000000.0
6358900070,384,4289,384,0,191,4004,4,3.25,2.0,0,0,3,9,2007,0,98011,47.7647,-122.213,12150000000.0
2423059104,183,7405,99,84,175,3402,3,2.0,1.0,0,0,3,7,1979,0,98058,47.4674,-122.10700000000001,5400000000.0
809002435,180,371,180,0,133,371,3,2.5,1.5,0,0,5,7,1906,0,98109,47.6372,-122.352,10875000000.0
9558040820,371,558,286,85,295,529,6,3.75,2.0,0,2,3,10,2004,0,98058,47.453,-122.118,8550000000.0
5745600040,204,1070,204,0,157,746,3,1.75,1.0,0,0,4,7,1952,0,98133,47.7659,-122.34100000000001,5385000000.0
4139700260,309,344,242,67,261,368,5,3.5,2.0,0,0,3,9,2008,0,98006,47.5567,-122.124,11925000000.0
5398600075,148,554,74,74,141,554,2,2.0,1.0,0,0,4,7,1950,0,98116,47.5691,-122.39399999999999,7852500000.0
622049114,501,2236,501,0,369,9696,3,2.5,2.0,1,4,4,12,1976,0,98166,47.4169,-122.348,31875000000.0
3814400125,177,267,98,79,141,267,4,2.0,1.0,0,0,3,7,1910,0,98122,47.6101,-122.295,7395000000.0
4054560170,322,2983,322,0,353,3268,4,2.5,2.0,0,0,3,10,1995,0,98077,47.7311,-122.036,13125000000.0
6662000070,191,524,126,65,191,522,4,2.25,1.0,0,0,5,8,1941,0,98199,47.6496,-122.40700000000001,10725000000.0
5379806590,132,823,132,0,100,875,3,1.5,1.0,0,0,3,7,1956,0,98188,47.4454,-122.289,4200000000.0
4059400515,85,716,85,0,130,662,2,1.0,1.0,0,0,3,6,1944,0,98178,47.5028,-122.243,3449250000.0
4039300140,198,734,99,99,156,808,5,2.25,1.0,0,0,3,7,1962,0,98007,47.6071,-122.137,7950000000.0
1294300038,168,84,128,40,168,84,3,2.5,3.0,0,0,3,8,2008,0,98116,47.5732,-122.387,6750000000.0
4324200060,157,766,93,64,133,780,3,1.5,1.0,0,0,3,7,1970,0,98031,47.4216,-122.17399999999999,3735000000.0
3905120830,202,510,202,0,196,510,3,2.5,2.0,0,0,3,8,1994,0,98029,47.5723,-122.007,9180000000.0
624110540,377,1934,377,0,387,2225,4,3.25,2.0,0,0,3,10,1991,0,98077,47.7213,-122.055,17625000000.0
9477940390,295,502,295,0,242,501,4,2.5,2.0,0,0,3,7,2001,0,98059,47.4905,-122.14,7650000000.0
7504001080,273,1170,171,102,188,1093,4,2.5,1.0,0,0,4,8,1974,0,98074,47.6294,-122.06200000000001,8850000000.0
6204420070,145,768,145,0,173,760,4,1.75,1.0,0,0,3,7,1979,0,98011,47.7373,-122.197,6780000000.0
8854100130,292,979,150,142,292,1096,5,3.5,1.0,0,0,5,9,1974,0,98011,47.7469,-122.21700000000001,9000000000.0
825069078,287,9072,287,0,220,5016,5,2.25,2.0,0,0,3,9,1986,0,98053,47.6624,-122.06200000000001,12750000000.0
259600890,178,871,178,0,146,797,4,1.75,1.0,0,0,3,7,1964,0,98008,47.6344,-122.118,7200000000.0
3291800140,126,864,94,32,137,773,3,1.0,1.0,0,0,4,7,1980,0,98056,47.4901,-122.185,3450000000.0
3624039073,82,483,82,0,88,483,2,1.0,1.0,0,0,4,6,1941,0,98126,47.5311,-122.37299999999999,4499250000.0
4077800412,160,883,117,43,168,817,3,1.5,2.0,0,0,3,8,1955,0,98125,47.7067,-122.28200000000001,8445000000.0
255000270,166,538,128,38,198,721,3,2.25,1.5,0,0,3,7,1985,0,98072,47.7477,-122.171,6150000000.0
3905010010,232,793,232,0,237,787,4,2.5,2.0,0,0,3,9,1990,0,98029,47.5759,-121.994,9585000000.0
5506500170,258,3054,258,0,258,3724,3,2.5,1.0,0,0,3,9,1993,0,98045,47.4798,-121.727,8400000000.0
7686202580,117,696,117,0,116,743,3,1.0,1.0,0,0,3,6,1954,0,98198,47.4214,-122.316,2953500000.0
1332700010,149,182,149,0,181,182,2,2.25,2.0,0,0,5,7,1979,0,98056,47.5184,-122.196,4575000000.0
6647200060,155,624,105,50,155,680,3,1.75,1.0,0,0,3,7,1980,0,98034,47.7198,-122.193,6075000000.0
8018600870,106,1393,98,8,125,1393,2,1.0,1.0,0,0,3,6,1930,2013,98168,47.4935,-122.316,3360000000.0
2195700270,242,3251,242,0,284,3291,3,2.5,2.0,0,0,3,10,1988,0,98072,47.7377,-122.101,9975000000.0
5132000140,127,471,104,23,94,471,6,1.0,1.5,0,0,3,6,1931,0,98106,47.5238,-122.35,2625000000.0
1525069134,352,8376,352,0,316,4361,4,3.5,2.0,0,0,3,11,1998,0,98053,47.6587,-122.022,19425000000.0
2596300035,129,838,129,0,163,838,4,1.0,1.5,0,0,3,7,1955,0,98155,47.7754,-122.296,5130000000.0
5458800425,179,891,179,0,218,914,3,1.75,1.0,0,0,3,8,1958,0,98040,47.5747,-122.23700000000001,11925000000.0
985001275,74,1514,63,11,117,805,1,1.0,1.0,0,0,2,6,1931,0,98168,47.4916,-122.30799999999999,3750000000.0
2770601696,179,125,120,59,151,557,3,2.5,2.0,0,0,3,8,2005,0,98199,47.6513,-122.384,6599850000.0
3598600049,78,669,78,0,144,799,1,0.75,1.5,0,0,3,6,1949,0,98168,47.4756,-122.301,3360000000.0
7504030220,227,1111,227,0,241,1111,4,2.25,1.0,0,0,3,10,1979,0,98074,47.6351,-122.06,10680000000.0
2397101200,259,334,174,85,126,334,4,3.0,2.0,0,0,3,8,1905,2013,98119,47.6362,-122.363,15675000000.0
1432400525,132,702,132,0,106,702,3,1.5,1.0,0,0,5,6,1958,0,98058,47.4518,-122.179,2925000000.0
1422029138,188,20234,188,0,173,10169,3,2.5,1.0,0,0,3,9,1999,0,98070,47.3942,-122.515,8475000000.0
9136102057,200,291,100,100,153,347,4,2.5,1.0,0,0,3,7,1940,0,98103,47.6662,-122.338,9750000000.0
2413900050,316,1406,316,0,218,2409,4,2.0,2.0,0,0,4,8,1972,1987,98052,47.6709,-122.052,8985000000.0
3298300530,143,674,143,0,112,674,4,1.0,1.0,0,0,4,6,1959,0,98008,47.6229,-122.12100000000001,5265000000.0
9558040050,286,625,286,0,286,625,4,2.75,2.0,0,3,3,9,2003,0,98058,47.4522,-122.118,8250000000.0
8680500220,195,1146,195,0,215,581,3,2.5,2.0,0,0,3,9,1997,0,98072,47.7412,-122.16799999999999,7828500000.0
1388600070,166,946,166,0,157,613,4,2.5,2.0,0,0,4,7,1990,0,98002,47.2883,-122.21799999999999,4416000000.0
3183110180,225,3961,134,91,185,3545,4,2.5,1.0,0,0,3,7,1989,0,98014,47.6164,-121.95299999999999,7350000000.0
7852020340,244,428,244,0,206,487,3,2.5,2.0,0,0,3,8,2001,0,98065,47.5322,-121.868,7455000000.0
2710600080,159,566,79,80,102,526,4,2.0,1.0,0,0,4,7,1949,0,98115,47.6765,-122.287,7875000000.0
3629960550,164,173,132,32,130,127,3,3.25,2.0,0,0,3,8,2003,0,98029,47.5478,-122.005,6750000000.0
798000421,160,1967,95,65,149,1207,3,1.0,1.0,0,0,3,7,1955,0,98168,47.5024,-122.33200000000001,4380000000.0
8944460030,275,538,275,0,247,568,4,2.5,2.0,0,0,3,9,2006,0,98030,47.3831,-122.185,4875000000.0
5100402782,116,502,116,0,116,502,2,1.0,1.0,0,0,4,7,1923,0,98115,47.6945,-122.315,7665000000.0
125059138,306,702,306,0,229,702,6,4.5,2.0,0,0,3,8,1980,0,98052,47.6795,-122.104,7650000000.0
1775800750,106,1152,106,0,130,1263,3,1.0,1.0,0,0,4,6,1969,0,98072,47.7422,-122.09899999999999,5160000000.0
7936000429,326,668,241,85,190,575,4,3.5,2.0,0,0,3,9,2009,0,98136,47.5537,-122.398,15112500000.0
7853370250,279,636,238,41,170,274,4,2.75,2.0,0,2,3,9,2012,0,98065,47.5171,-121.876,9375000000.0
6795100589,263,5544,146,117,206,2943,3,2.25,1.0,0,0,3,7,1967,0,98075,47.5828,-122.044,9945000000.0
1352300315,93,382,93,0,111,382,2,1.0,2.0,0,0,3,6,1907,1953,98055,47.488,-122.2,3299250000.0
4054530210,330,4333,330,0,327,4669,4,2.5,2.0,0,0,3,11,1992,0,98077,47.7268,-122.05,13440000000.0
993001976,116,80,116,0,116,107,3,2.25,3.0,0,0,3,8,2007,0,98103,47.6907,-122.34299999999999,5160000000.0
3649100031,187,1686,187,0,142,1112,4,1.0,1.0,0,0,4,7,1955,0,98028,47.739,-122.249,5175000000.0
2322029048,262,46931,170,92,196,2042,3,2.75,1.0,1,3,4,8,1962,0,98070,47.3782,-122.514,14985000000.0
5456000570,250,2075,250,0,314,1456,3,2.75,1.5,0,1,4,10,1977,0,98040,47.5706,-122.209,15900000000.0
3585300365,203,1269,203,0,234,1904,4,1.5,1.0,0,3,3,8,1952,0,98177,47.7658,-122.37,9375000000.0
3764650070,186,377,186,0,186,536,3,2.5,2.0,0,0,3,8,1998,0,98034,47.7317,-122.197,7065000000.0
5152960330,253,882,173,80,252,929,5,2.5,1.0,0,2,4,8,1975,0,98003,47.3436,-122.323,7200000000.0
727500030,127,805,127,0,146,805,3,1.5,1.0,0,0,3,7,1955,0,98004,47.6217,-122.198,12225000000.0
112900020,154,476,154,0,156,432,3,2.25,2.0,0,0,3,7,2001,0,98019,47.7362,-121.96700000000001,4500000000.0
1471620240,137,1452,137,0,137,1528,3,2.5,2.0,0,0,3,8,1987,0,98045,47.4723,-121.74600000000001,4125000000.0
2619950110,211,560,211,0,225,668,3,2.5,2.0,0,0,3,8,2011,0,98019,47.7322,-121.96600000000001,6225000000.0
2739200160,177,858,177,0,240,862,4,2.5,1.0,0,0,4,6,1963,0,98059,47.4918,-122.141,4995000000.0
3363900111,91,289,73,18,179,289,2,1.0,1.0,0,2,5,7,1907,0,98103,47.68,-122.353,6562500000.0
7732650120,255,924,255,0,255,916,4,2.5,2.0,0,0,3,10,1999,0,98007,47.6595,-122.147,15750000000.0
393000311,185,595,117,68,197,604,3,2.75,1.0,0,0,3,8,1964,0,98178,47.5066,-122.259,4294500000.0
3705900292,162,858,130,32,159,731,3,2.0,1.0,0,0,3,8,1989,0,98133,47.7583,-122.339,6300000000.0
3744000100,300,449,300,0,276,473,4,3.25,2.0,0,0,3,9,2014,0,98038,47.3559,-122.023,8581725000.0
1771110640,154,1094,107,47,122,979,3,1.0,1.0,0,0,4,7,1978,0,98077,47.7563,-122.075,5512500000.0
6385800030,195,678,97,98,163,678,4,2.25,1.0,0,0,4,7,1963,0,98188,47.4676,-122.296,5025000000.0
2023049218,86,719,86,0,150,797,2,1.0,1.0,0,0,1,5,1932,0,98148,47.4611,-122.324,1582500000.0
1974200060,222,935,140,82,188,925,4,2.5,1.0,0,0,3,7,1967,0,98034,47.7104,-122.24,7875000000.0
9238430140,290,2601,205,85,251,3251,3,3.25,1.0,0,0,3,9,1985,0,98072,47.7741,-122.12200000000001,8925000000.0
3971700940,132,743,132,0,130,912,3,1.5,1.0,0,0,5,7,1948,0,98155,47.772,-122.322,4950000000.0
7231501665,139,534,139,0,123,534,4,1.0,1.5,0,0,3,6,1925,0,98055,47.4768,-122.206,4155000000.0
7787110060,205,857,205,0,225,827,3,2.5,2.0,0,0,3,8,1998,0,98045,47.4849,-121.78200000000001,6493500000.0
42000065,134,850,134,0,133,988,2,1.0,1.0,0,0,4,7,1965,0,98188,47.4689,-122.277,5325000000.0
686530170,199,919,134,65,201,882,3,2.25,1.0,0,0,3,8,1977,0,98052,47.6647,-122.149,6870000000.0
6130500120,153,204,153,0,153,182,3,2.5,3.0,0,0,3,8,2007,0,98133,47.7108,-122.333,6420000000.0
6669000070,165,1062,165,0,195,1119,4,1.75,1.0,0,0,5,9,1967,0,98004,47.6273,-122.194,15000000000.0
9284802215,232,534,132,100,183,662,5,3.0,1.0,0,0,3,8,1999,0,98126,47.551,-122.369,6450000000.0
7974700122,169,510,150,19,216,562,3,1.75,1.0,0,0,4,8,1957,0,98115,47.6737,-122.28299999999999,9892500000.0
3361402041,117,790,60,57,111,874,3,1.0,1.0,0,0,4,6,1942,0,98168,47.4961,-122.322,2010000000.0
1982201255,75,360,75,0,83,405,2,1.0,1.0,0,0,3,7,1952,0,98107,47.6631,-122.365,5369250000.0
1036000280,226,694,189,37,189,787,4,1.75,1.0,0,0,4,9,1969,0,98052,47.6339,-122.096,10125000000.0
7843500080,197,1137,197,0,177,1134,3,2.5,2.0,0,0,3,8,1989,0,98042,47.3406,-122.057,4875000000.0
1934800087,127,113,100,27,144,193,2,1.5,2.0,0,0,3,8,2008,0,98122,47.6039,-122.307,6690000000.0
4375700055,141,746,141,0,133,746,2,1.5,1.0,0,0,5,7,1951,0,98125,47.7131,-122.306,7500000000.0
2624300080,346,3335,274,72,211,1488,3,3.0,1.0,0,0,3,9,1979,0,98008,47.5814,-122.12200000000001,12375000000.0
5379803386,139,780,111,28,165,920,4,1.75,1.0,0,0,3,7,1956,0,98188,47.4531,-122.273,4349250000.0
7961500010,205,1002,143,62,207,998,3,2.25,1.0,0,0,3,7,1967,0,98178,47.4911,-122.22399999999999,7800000000.0
5104531120,348,1121,348,0,289,674,5,2.75,2.0,0,4,3,10,2005,0,98038,47.3525,-122.00200000000001,11625000000.0
7788400180,154,1040,154,0,128,1010,3,1.0,1.0,0,0,3,7,1957,0,98056,47.5121,-122.16799999999999,3915000000.0
8718500275,181,1137,116,65,174,1114,3,2.75,1.0,0,0,3,7,1956,0,98028,47.7401,-122.258,5850000000.0
5269200050,65,759,65,0,116,747,2,1.0,1.0,0,0,3,5,1941,0,98146,47.5136,-122.34899999999999,2625000000.0
6021503706,91,94,91,0,91,95,2,2.5,3.0,0,0,3,8,2008,0,98117,47.6844,-122.387,4948500000.0
9133600130,175,885,112,63,189,1031,3,1.75,1.0,0,0,3,7,1976,0,98055,47.4872,-122.223,5167500000.0
7338001190,118,470,118,0,99,417,3,1.5,2.0,0,0,4,6,1983,0,98002,47.3343,-122.21700000000001,3225000000.0
7852020620,203,459,203,0,203,474,4,2.5,2.0,0,0,3,8,1999,0,98065,47.5341,-121.866,8452500000.0
1172000150,49,589,49,0,111,589,1,1.0,1.0,0,0,5,5,1941,0,98103,47.6946,-122.35700000000001,3570000000.0
3900100265,94,710,94,0,173,510,3,1.0,1.0,0,0,3,6,1919,0,98033,47.6795,-122.20200000000001,9375000000.0
1109000390,222,427,162,60,157,484,3,1.5,2.0,0,0,3,8,1920,1995,98118,47.5383,-122.26799999999999,6300000000.0
7011201445,142,325,77,65,118,142,2,1.75,1.0,0,1,4,7,1916,0,98119,47.6368,-122.37100000000001,7875000000.0
3332000615,123,347,123,0,123,469,3,1.0,1.5,0,0,3,6,1903,0,98118,47.5502,-122.274,4650000000.0
1154100205,83,696,83,0,136,696,1,1.0,1.0,0,0,3,5,1946,1987,98155,47.7553,-122.28299999999999,4575000000.0
3678900110,102,334,102,0,115,334,2,1.0,1.0,0,0,4,7,1926,0,98144,47.5738,-122.31299999999999,6045000000.0
5104511600,260,728,260,0,260,648,4,3.0,2.0,0,0,3,8,2002,0,98038,47.3544,-122.01299999999999,6855000000.0
524059208,176,971,109,67,191,1052,4,1.75,1.0,0,0,4,7,1954,0,98004,47.5933,-122.195,9750000000.0
3262300485,316,754,316,0,316,1508,5,5.25,2.0,0,0,3,11,2006,0,98039,47.6295,-122.236,33750000000.0
6371000079,192,114,139,53,145,446,4,2.25,3.0,0,0,3,9,2013,0,98116,47.5775,-122.41,8625000000.0
2592210370,358,1187,358,0,261,1359,3,2.75,2.0,0,0,4,10,1984,0,98006,47.549,-122.141,13545000000.0
4008400515,72,7209,72,0,162,2865,1,0.75,1.0,0,0,1,5,1945,0,98058,47.4396,-122.104,2850000000.0
9144100158,117,827,117,0,144,827,3,1.0,1.0,0,0,4,7,1949,0,98117,47.7,-122.375,6675000000.0
224059111,137,1250,137,0,195,977,3,1.5,1.0,0,0,3,7,1959,0,98007,47.5914,-122.13600000000001,7125000000.0
2600000510,197,989,197,0,314,933,4,2.25,2.0,0,0,4,8,1977,0,98006,47.5567,-122.15899999999999,10290000000.0
4083302225,236,351,162,74,195,423,4,3.0,1.5,0,0,4,8,1900,0,98103,47.6559,-122.338,12750000000.0
9407000230,148,1167,148,0,148,989,3,1.0,1.0,0,0,4,7,1971,0,98045,47.4431,-121.765,3600000000.0
5104510370,157,463,157,0,170,439,3,2.5,2.0,0,0,3,7,2002,0,98038,47.3561,-122.015,4455000000.0
2770601365,87,371,66,21,109,557,2,1.0,1.0,0,0,3,6,1942,0,98199,47.6488,-122.385,7095000000.0
6072000910,148,780,148,0,205,780,3,1.75,1.0,0,0,5,8,1963,0,98006,47.5479,-122.179,7200000000.0
1328300990,142,710,142,0,171,632,3,1.75,1.0,0,0,4,8,1977,0,98058,47.4435,-122.12799999999999,4755000000.0
6413600285,146,569,146,0,139,569,3,1.75,1.5,0,0,5,7,1947,0,98125,47.7192,-122.32,6030000000.0
1342300265,229,442,175,54,229,442,4,3.25,1.5,0,0,5,9,1906,0,98112,47.6331,-122.31,19875000000.0
9528101032,141,167,141,0,141,139,3,3.0,3.0,0,0,3,7,2003,0,98115,47.6822,-122.32600000000001,9000000000.0
1423800380,134,935,134,0,124,745,4,1.75,1.0,0,0,4,7,1966,0,98058,47.4546,-122.182,4649250000.0
5316100980,375,668,310,65,320,1003,3,3.0,1.5,0,2,4,9,1930,0,98112,47.6288,-122.28399999999999,33750000000.0
7905200386,94,641,94,0,133,620,3,1.0,1.0,0,0,3,7,1951,0,98116,47.571000000000005,-122.39200000000001,6150000000.0
3288020050,175,730,175,0,209,730,4,2.5,2.0,0,0,3,8,1996,0,98038,47.3788,-122.031,5325000000.0
1025039292,269,1957,269,0,314,1858,4,2.5,2.0,0,0,3,11,1986,0,98199,47.6696,-122.416,20062500000.0
1723049008,86,805,86,0,151,1149,2,1.0,1.0,0,0,4,6,1938,0,98168,47.4822,-122.318,3000000000.0
2916200091,202,669,202,0,139,710,4,2.5,2.0,0,0,3,8,2014,0,98133,47.7221,-122.352,11010000000.0
3326059254,294,667,294,0,259,681,3,2.5,2.0,0,0,3,9,2005,0,98033,47.6934,-122.166,10800000000.0
3353400120,83,1257,83,0,164,771,2,1.0,1.0,0,0,3,6,1979,0,98001,47.2616,-122.251,2610000000.0
6817850110,298,2278,298,0,304,2278,4,2.5,1.5,0,0,3,11,1984,0,98074,47.6399,-122.052,11775000000.0
3303950660,230,1313,139,91,230,990,3,3.0,1.0,0,0,3,8,1994,0,98038,47.3778,-122.03299999999999,5850000000.0
5456000110,262,822,139,123,209,799,5,3.0,1.0,0,0,4,8,1979,0,98040,47.5743,-122.209,12975000000.0
3262301355,248,1867,169,79,284,1842,3,2.75,1.0,0,0,5,9,1964,0,98039,47.6304,-122.234,19800000000.0
3996900160,71,757,71,0,107,757,2,1.0,1.0,0,0,3,6,1948,0,98155,47.7458,-122.29799999999999,4155000000.0
3438500625,100,1954,100,0,128,707,3,1.0,1.0,0,0,3,6,1942,0,98106,47.5515,-122.35700000000001,3150000000.0
7701960250,299,1436,299,0,340,1545,4,2.75,2.0,0,0,3,11,1994,0,98077,47.7128,-122.083,13350000000.0
8001210120,182,731,113,69,188,710,4,2.5,1.0,0,0,3,7,1978,0,98001,47.3427,-122.274,3517500000.0
7574000100,146,1857,146,0,172,1857,3,1.75,1.0,0,0,4,7,1968,0,98010,47.3299,-122.046,5250000000.0
7215720160,315,1542,315,0,315,1170,3,2.5,2.0,0,0,3,10,2000,0,98075,47.6012,-122.023,13500000000.0
7519000225,146,350,146,0,146,358,3,1.0,1.5,0,0,3,6,1900,0,98117,47.6839,-122.361,6975000000.0
486000085,275,464,204,71,136,423,4,3.5,2.0,0,2,3,9,2001,0,98117,47.6772,-122.399,13002000000.0
3271800295,522,538,436,86,219,538,5,4.5,3.0,0,3,3,11,1999,0,98199,47.6482,-122.412,23542500000.0
326049024,220,1050,143,77,175,800,4,2.25,1.0,0,0,3,8,1968,0,98155,47.7684,-122.289,9045000000.0
4045700455,233,1858,233,0,197,1858,3,0.75,2.0,0,0,4,7,1961,0,98001,47.2871,-122.287,5445000000.0
9406500480,128,169,128,0,100,122,2,2.0,2.0,0,0,3,7,1990,0,98028,47.7525,-122.244,4095000000.0
8001400300,197,837,197,0,218,834,4,2.5,2.0,0,0,3,8,1988,0,98001,47.3208,-122.273,4650000000.0
5003600080,204,717,204,0,228,682,4,2.5,2.0,0,0,3,8,2000,0,98030,47.3649,-122.194,4875000000.0
7222000209,167,506,97,70,169,641,4,2.75,1.0,0,0,3,7,2002,0,98055,47.4632,-122.209,5167500000.0
6672500040,157,758,104,53,161,760,3,2.0,1.0,0,0,3,7,1961,0,98133,47.74,-122.339,5017500000.0
1336800015,340,538,312,28,301,538,4,3.25,2.5,0,0,3,10,1909,1995,98112,47.6283,-122.31200000000001,22590000000.0
7511000140,322,1899,322,0,312,2039,4,2.5,2.0,0,0,4,10,1963,0,98040,47.547,-122.219,14910000000.0
1931300035,202,505,102,100,136,381,3,2.0,1.0,0,0,5,7,1904,0,98103,47.657,-122.345,11775000000.0
5379802650,144,724,144,0,136,870,3,1.0,1.0,0,0,3,7,1955,0,98188,47.4549,-122.287,4095000000.0
7972600860,143,707,143,0,134,707,4,1.0,1.5,0,0,3,7,1957,0,98106,47.5287,-122.35,5175000000.0
1726069202,98,3590,98,0,121,1060,3,1.75,1.0,0,0,3,7,1983,0,98077,47.7442,-122.072,6300000000.0
3616600231,426,850,324,102,270,1147,4,3.0,2.0,0,0,3,10,1981,0,98177,47.7234,-122.37200000000001,14400000000.0
1102000514,315,910,236,79,221,691,5,3.5,2.0,0,0,3,9,2008,0,98118,47.543,-122.266,14550000000.0
3790700070,184,511,184,0,171,560,4,2.5,2.0,0,0,3,8,1994,0,98030,47.3585,-122.191,4537500000.0
87000283,183,724,183,0,157,1911,3,2.5,2.0,0,0,3,8,1999,0,98055,47.4492,-122.199,5399250000.0
8731800840,170,678,170,0,178,744,3,1.75,1.0,0,0,3,8,1966,0,98023,47.3122,-122.369,3975000000.0
1137500090,255,1499,255,0,261,1216,4,2.5,2.0,0,0,3,9,1989,0,98075,47.5843,-122.06,11456640000.0
1105000011,198,551,118,80,169,623,5,3.0,1.0,0,0,3,7,1978,0,98118,47.5459,-122.27,5516655000.0
9406500540,99,163,99,0,100,122,2,1.5,2.0,0,0,3,7,1990,0,98028,47.7527,-122.244,3645000000.0
3274800460,114,118,89,25,104,126,2,2.25,2.0,0,0,3,8,2012,0,98144,47.5942,-122.29799999999999,5805000000.0
1953400510,161,812,161,0,161,812,5,2.5,1.0,0,0,4,7,1959,0,98198,47.3904,-122.29899999999999,2999250000.0
2419700080,270,404,270,0,263,388,4,2.5,3.0,0,0,3,8,2010,0,98034,47.6705,-122.146,13725000000.0
